Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
1122,36059303302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,919,0.060511805,0.073596492,0.15243618,0.032260325,High,Very High,High,Very High,80,96,76,82,High,Very High,High,Very High,78,95,80,81,High,Very High,High,High,69,93,77,76,2015,2015,0,Total,84444,24873.0,"Census Tract 3033.02, Nassau County, NY",14000US36059303302,36059303302,LI
1123,36059303400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,695,0.09812201599999999,0.1067156,0.17897075,0.043030288,Very High,Very High,Very High,Very High,90,100,82,92,Very High,Very High,Very High,Very High,89,100,84,92,Very High,Very High,Very High,Very High,82,100,83,89,2015,2015,0,Total,136250,25783.0,"Census Tract 3034, Nassau County, NY",14000US36059303400,36059303400,LI
1124,36059303500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1054,0.075519204,0.077287965,0.21720202,0.041849207,Very High,Very High,Very High,Very High,85,97,89,91,Very High,Very High,Very High,Very High,83,97,91,91,High,Very High,Very High,Very High,75,95,91,87,2015,2015,0,Total,99028,9559.0,"Census Tract 3035, Nassau County, NY",14000US36059303500,36059303500,LI
1125,36059303600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1347,0.068008378,0.068529442,0.03988266,0.019451855,Very High,Very High,Moderate,High,83,94,53,68,Very High,Very High,Moderate,High,81,91,60,69,High,Very High,Moderate,High,72,88,57,63,2015,2015,0,Total,65662,12564.0,"Census Tract 3036, Nassau County, NY",14000US36059303600,36059303600,LI
1126,36059303700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1212,0.06789720099999999,0.077379234,0.19334662,0.038240161,Very High,Very High,Very High,Very High,83,97,84,88,Very High,Very High,Very High,Very High,81,97,87,88,High,Very High,Very High,Very High,72,95,86,84,2015,2015,0,Total,90882,8117.0,"Census Tract 3037, Nassau County, NY",14000US36059303700,36059303700,LI
1127,36059303800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,868,0.050144833,0.068609752,0.11814708,0.026593285,High,Very High,High,High,77,94,69,76,High,Very High,High,High,73,91,73,76,High,Very High,High,High,64,88,70,70,2015,2015,0,Total,98269,25968.0,"Census Tract 3038, Nassau County, NY",14000US36059303800,36059303800,LI
1128,36059303900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,878,-0.017480962,0.081184886,0.18641612,0.028399564,Moderate,Very High,Very High,High,44,98,83,78,Moderate,Very High,Very High,High,41,99,86,78,Low,Very High,Very High,High,37,97,85,72,2015,2015,0,Total,119750,35152.0,"Census Tract 3039, Nassau County, NY",14000US36059303900,36059303900,LI
1129,36059304001,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,490,0.064967647,0.077611841,0.23541783,0.042836949000000006,Very High,Very High,Very High,Very High,82,97,91,91,High,Very High,Very High,Very High,80,97,93,92,High,Very High,Very High,Very High,71,95,94,88,2015,2015,0,Total,120719,7396.000000000001,"Census Tract 3040.01, Nassau County, NY",14000US36059304001,36059304001,LI
1130,36059304002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,549,-0.043129604,0.048090544000000006,0.037980177000000004,0.00476873,Low,High,Moderate,Moderate,29,79,52,51,Low,High,Moderate,Moderate,28,67,59,54,Low,High,Moderate,Moderate,28,63,56,51,2015,2015,0,Total,58514,7606.0,"Census Tract 3040.02, Nassau County, NY",14000US36059304002,36059304002,LI
1131,36059304100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1213,-0.047043629000000003,0.031867087,0.066734202,0.005955912,Low,High,Moderate,Moderate,26,62,58,52,Low,Moderate,High,Moderate,27,42,64,55,Low,Low,High,Moderate,27,40,61,52,2015,2015,0,Total,78621,6284.0,"Census Tract 3041, Nassau County, NY",14000US36059304100,36059304100,LI
1132,36059304202,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,785,-0.054062512,0.038380947,0.12277046,0.012394107,Low,High,High,Moderate,23,69,70,60,Low,Moderate,High,High,24,52,74,62,Low,Moderate,High,Moderate,24,49,71,57,2015,2015,0,Total,91750,12797.0,"Census Tract 3042.02, Nassau County, NY",14000US36059304202,36059304202,LI
1133,36059304203,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1504,-0.06599567099999999,0.0021338679999999997,0.031751204,-0.0033741709999999996,Very Low,Low,Moderate,Moderate,17,34,51,41,Very Low,Very Low,Moderate,Moderate,20,12,58,45,Very Low,Very Low,Moderate,Moderate,20,12,55,44,2015,2015,0,Total,81139,13493.0,"Census Tract 3042.03, Nassau County, NY",14000US36059304203,36059304203,LI
1134,36059304204,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1585,-0.072634831,0.043662075,-0.17002809,-0.023170816,Very Low,High,Very Low,Low,14,74,18,21,Very Low,Moderate,Low,Low,17,60,29,27,Very Low,Moderate,Low,Low,17,56,28,27,2015,2015,0,Total,56304,20209.0,"Census Tract 3042.04, Nassau County, NY",14000US36059304204,36059304204,LI
1135,36059404300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,833,0.068467654,0.032961133999999996,0.21041045,0.035562642,Very High,High,Very High,Very High,83,63,87,85,Very High,Moderate,Very High,Very High,81,43,90,85,High,Moderate,Very High,High,72,42,90,80,2015,2015,0,Total,108661,14551.0,"Census Tract 4043, Nassau County, NY",14000US36059404300,36059404300,LI
1136,36059404400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1310,0.056518853,0.06927225,0.21696684,0.03886833,High,Very High,Very High,Very High,79,94,89,88,High,Very High,Very High,Very High,76,92,91,89,High,Very High,Very High,Very High,67,89,91,84,2015,2015,0,Total,104583,16053.999999999998,"Census Tract 4044, Nassau County, NY",14000US36059404400,36059404400,LI
1137,36059404500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,755,0.063864119,0.075115614,0.14091784,0.031452172,Very High,Very High,High,Very High,81,97,74,81,High,Very High,High,Very High,79,96,77,81,High,Very High,High,High,70,94,75,75,2015,2015,0,Total,79900,18571.0,"Census Tract 4045, Nassau County, NY",14000US36059404500,36059404500,LI
1138,36059404600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,976,0.076529771,0.052024849000000005,0.19191766,0.036330394,Very High,Very High,Very High,Very High,85,82,84,86,Very High,High,Very High,Very High,84,72,87,86,High,High,Very High,Very High,75,68,86,81,2015,2015,0,Total,115284,19760.0,"Census Tract 4046, Nassau County, NY",14000US36059404600,36059404600,LI
1139,36059404700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1341,0.10090382,0.059603047,0.16278751,0.036441505,Very High,Very High,High,Very High,91,88,78,86,Very High,Very High,Very High,Very High,89,83,82,86,Very High,High,High,Very High,82,78,80,81,2015,2015,0,Total,116500,15284.0,"Census Tract 4047, Nassau County, NY",14000US36059404700,36059404700,LI
1140,36059404800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1549,0.05285079,0.013582631999999999,0.047166333,0.012777061999999999,High,Moderate,Moderate,Moderate,78,44,54,60,High,Very Low,High,High,74,19,61,62,High,Very Low,Moderate,Moderate,65,19,58,57,2015,2015,0,Total,87101,8840.0,"Census Tract 4048, Nassau County, NY",14000US36059404800,36059404800,LI
1141,36059404901,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,966,0.024349699,0.042672392,0.045949607999999996,0.012579834,High,High,Moderate,Moderate,67,73,54,60,High,Moderate,High,High,62,58,61,62,Moderate,Moderate,Moderate,Moderate,53,55,57,57,2015,2015,0,Total,112130,14323.000000000002,"Census Tract 4049.01, Nassau County, NY",14000US36059404901,36059404901,LI
1142,36059404902,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1107,0.018503113,0.030164697999999997,-0.061550855999999994,-0.001907487,High,Moderate,Low,Moderate,64,60,33,43,Moderate,Low,Moderate,Moderate,60,39,44,47,Moderate,Low,Moderate,Moderate,51,38,42,45,2015,2015,0,Total,62222,26040.0,"Census Tract 4049.02, Nassau County, NY",14000US36059404902,36059404902,LI
1143,36059405000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1273,0.041160837,0.026908212999999997,-0.012444416000000002,0.005965560999999999,High,Moderate,Moderate,Moderate,74,57,42,52,High,Low,Moderate,Moderate,69,34,51,55,Moderate,Low,Moderate,Moderate,60,34,49,52,2015,2015,0,Total,82870,13928.0,"Census Tract 4050, Nassau County, NY",14000US36059405000,36059405000,LI
1144,36059405100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1691,0.058698609000000006,0.042071171,0.048662044,0.016628973000000002,High,High,Moderate,High,80,73,54,65,High,Moderate,High,High,77,57,61,66,High,Moderate,Moderate,Moderate,68,54,58,60,2015,2015,0,Total,94844,8018.0,"Census Tract 4051, Nassau County, NY",14000US36059405100,36059405100,LI
1145,36059405200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1179,0.058991916,-0.006146691,0.080959961,0.01528932,High,Low,High,High,80,28,61,63,High,Very Low,High,High,77,9,67,65,High,Very Low,High,Moderate,68,8,63,59,2015,2015,0,Total,84622,8197.0,"Census Tract 4052, Nassau County, NY",14000US36059405200,36059405200,LI
1146,36059405301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,847,0.076235369,0.066174679,0.031795334,0.019169693999999998,Very High,Very High,Moderate,High,85,93,51,68,Very High,Very High,Moderate,High,84,89,58,68,High,Very High,Moderate,High,75,86,56,63,2015,2015,0,Total,116156,22767.0,"Census Tract 4053.01, Nassau County, NY",14000US36059405301,36059405301,LI
1147,36059405302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1003,0.059670493,0.072034307,0.20087284,0.037637766,High,Very High,Very High,Very High,80,96,86,87,High,Very High,Very High,Very High,77,94,88,88,High,Very High,Very High,Very High,68,91,88,83,2015,2015,0,Total,92146,15242.0,"Census Tract 4053.02, Nassau County, NY",14000US36059405302,36059405302,LI
1148,36059405400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,2013,0.061825122999999996,0.05010391,0.07483102400000001,0.020874696,Very High,High,Moderate,High,81,80,60,70,High,High,High,High,78,70,66,70,High,High,High,High,69,66,62,64,2015,2015,0,Total,68182,20272.0,"Census Tract 4054, Nassau County, NY",14000US36059405400,36059405400,LI
1149,36059405500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1188,0.054116327,0.039195653,0.17932910000000002,0.031022409,High,High,Very High,High,78,70,82,80,High,Moderate,Very High,Very High,75,53,84,81,High,Moderate,Very High,High,66,50,83,75,2015,2015,0,Total,99107,12601.0,"Census Tract 4055, Nassau County, NY",14000US36059405500,36059405500,LI
1150,36059405600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1038,0.071482748,0.050498679000000005,0.15593398,0.031422529,Very High,Very High,High,Very High,84,81,77,81,Very High,High,High,Very High,82,70,80,81,High,High,High,High,73,66,78,75,2015,2015,0,Total,103074,9446.0,"Census Tract 4056, Nassau County, NY",14000US36059405600,36059405600,LI
1151,36059405700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,913,0.058443688,0.055119283,0.13792571,0.028376987000000003,High,Very High,High,High,80,85,73,78,High,High,High,High,77,77,77,78,High,High,High,High,68,73,74,72,2015,2015,0,Total,108030,6927.0,"Census Tract 4057, Nassau County, NY",14000US36059405700,36059405700,LI
1152,36059405800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,835,0.067535974,0.06698121900000001,0.13305226,0.030077233999999998,Very High,Very High,High,High,82,93,72,80,Very High,Very High,High,High,81,90,76,80,High,Very High,High,High,72,86,73,74,2015,2015,0,Total,106935,18330.0,"Census Tract 4058, Nassau County, NY",14000US36059405800,36059405800,LI
1153,36059405900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1243,0.067532673,0.067132607,0.20193678,0.038109217,Very High,Very High,Very High,Very High,82,93,86,88,Very High,Very High,Very High,Very High,81,90,88,88,High,Very High,Very High,Very High,72,86,88,83,2015,2015,0,Total,98125,20745.0,"Census Tract 4059, Nassau County, NY",14000US36059405900,36059405900,LI
1154,36059406001,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1185,0.058580108,0.060415279,0.15340512,0.030756965,High,Very High,High,High,80,89,76,80,High,Very High,High,High,77,84,80,80,High,High,High,High,68,80,78,74,2015,2015,0,Total,88974,11833.0,"Census Tract 4060.01, Nassau County, NY",14000US36059406001,36059406001,LI
1155,36059406002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,898,0.058708295,0.048219955999999994,-0.005308429,0.011003651000000001,High,High,Moderate,Moderate,80,79,44,58,High,High,Moderate,Moderate,77,67,52,60,High,High,Moderate,Moderate,68,63,50,56,2015,2015,0,Total,108726,11654.0,"Census Tract 4060.02, Nassau County, NY",14000US36059406002,36059406002,LI
1156,36059406100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,670,0.081275366,0.074395895,0.26713416,0.04798856,Very High,Very High,Very High,Very High,86,96,95,95,Very High,Very High,Very High,Very High,85,95,97,95,High,Very High,Very High,Very High,77,93,97,93,2015,2015,0,Total,116250,21845.0,"Census Tract 4061, Nassau County, NY",14000US36059406100,36059406100,LI
1157,36059406201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,643,0.033075601,0.050199077,0.025157001000000002,0.011925733,High,High,Moderate,Moderate,71,80,50,59,High,High,Moderate,High,66,70,57,61,Moderate,High,Moderate,Moderate,57,66,54,56,2015,2015,0,Total,82679,21404.0,"Census Tract 4062.01, Nassau County, NY",14000US36059406201,36059406201,LI
1158,36059406202,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1722,0.012352934,0.05015688,-0.01873735,0.004522159,High,High,Moderate,Moderate,61,80,41,51,Moderate,High,Moderate,Moderate,56,70,50,54,Moderate,High,Moderate,Moderate,48,66,48,51,2015,2015,0,Total,111319,24017.0,"Census Tract 4062.02, Nassau County, NY",14000US36059406202,36059406202,LI
1159,36059406300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,956,0.10528307,0.08589092599999999,0.18684852,0.04252287,Very High,Very High,Very High,Very High,91,99,83,91,Very High,Very High,Very High,Very High,90,99,86,92,Very High,Very High,Very High,Very High,83,99,85,88,2015,2015,0,Total,147500,26076.0,"Census Tract 4063, Nassau County, NY",14000US36059406300,36059406300,LI
1160,36059406400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1720,0.11688374,0.094818987,0.17824571,0.043754257000000005,Very High,Very High,Very High,Very High,93,100,81,92,Very High,Very High,Very High,Very High,92,100,84,92,Very High,Very High,Very High,Very High,86,100,82,89,2015,2015,0,Total,140323,22329.0,"Census Tract 4064, Nassau County, NY",14000US36059406400,36059406400,LI
1161,36059406501,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1896,0.11978722,0.086671032,0.15330857,0.040306273999999996,Very High,Very High,High,Very High,94,99,76,89,Very High,Very High,High,Very High,92,100,80,90,Very High,Very High,High,Very High,86,99,77,86,2015,2015,0,Total,188917,36531.0,"Census Tract 4065.01, Nassau County, NY",14000US36059406501,36059406501,LI
1162,36059406600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1136,0.11286075,0.097561084,0.17877957,0.043663394,Very High,Very High,Very High,Very High,93,100,81,92,Very High,Very High,Very High,Very High,91,100,84,92,Very High,Very High,Very High,Very High,85,100,83,89,2015,2015,0,Total,138224,24839.0,"Census Tract 4066, Nassau County, NY",14000US36059406600,36059406600,LI
1163,36059406701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,740,-0.061822459,0.009652273000000001,-0.18621463,-0.02747795,Very Low,Low,Very Low,Very Low,19,40,16,18,Low,Very Low,Low,Low,21,16,27,25,Low,Very Low,Low,Low,21,15,26,23,2015,2015,0,Total,65261,4700.0,"Census Tract 4067.01, Nassau County, NY",14000US36059406701,36059406701,LI
1164,36059406702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1609,-0.049485587000000004,0.048948776,-0.36364129,-0.042580187,Low,High,Very Low,Very Low,25,79,5,9,Low,High,Very Low,Very Low,26,68,14,16,Low,High,Very Low,Very Low,26,64,12,15,2015,2015,0,Total,43992,10677.0,"Census Tract 4067.02, Nassau County, NY",14000US36059406702,36059406702,LI
1165,36059406801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1435,-0.055554759,0.004225522,-0.22414061,-0.031775985,Low,Low,Very Low,Very Low,22,36,13,15,Low,Very Low,Low,Low,24,13,23,22,Low,Very Low,Low,Low,24,13,21,21,2015,2015,0,Total,41444,5738.0,"Census Tract 4068.01, Nassau County, NY",14000US36059406801,36059406801,LI
1166,36059406802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1175,-0.060047429000000006,0.025724899,-0.08085741099999999,-0.013310845,Very Low,Moderate,Low,Low,20,56,30,30,Low,Low,Moderate,Low,22,33,41,36,Low,Low,Low,Low,22,32,40,35,2015,2015,0,Total,55310,5196.0,"Census Tract 4068.02, Nassau County, NY",14000US36059406802,36059406802,LI
1167,36059406900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1792,-0.061027218,0.006426064,-0.2852805,-0.039261825,Very Low,Low,Very Low,Very Low,19,37,8,11,Low,Very Low,Very Low,Very Low,22,14,18,18,Low,Very Low,Very Low,Very Low,22,14,17,16,2015,2015,0,Total,46338,8743.0,"Census Tract 4069, Nassau County, NY",14000US36059406900,36059406900,LI
1168,36059407000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,2271,-0.078584127,0.006698021,-0.10529649,-0.020228775,Very Low,Low,Low,Low,12,38,27,24,Very Low,Very Low,Low,Low,15,14,37,30,Very Low,Very Low,Low,Low,15,14,36,29,2015,2015,0,Total,56143,13750.999999999998,"Census Tract 4070, Nassau County, NY",14000US36059407000,36059407000,LI
1169,36059407101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1289,-0.079349644,0.022888207999999997,-0.12532182,-0.020921068,Very Low,Moderate,Low,Low,12,53,24,23,Very Low,Low,Low,Low,15,29,34,29,Very Low,Low,Low,Low,15,29,33,29,2015,2015,0,Total,91351,22413.0,"Census Tract 4071.01, Nassau County, NY",14000US36059407101,36059407101,LI
1170,36059407102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1549,-0.00034262699999999997,0.033274084,0.061044984000000004,0.010606609,Moderate,High,Moderate,Moderate,54,64,57,58,Moderate,Moderate,High,Moderate,50,44,63,60,Moderate,Moderate,Moderate,Moderate,43,42,60,55,2015,2015,0,Total,86885,5525.0,"Census Tract 4071.02, Nassau County, NY",14000US36059407102,36059407102,LI
1171,36059407201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1663,-0.083424307,-0.038380571,-0.24843958,-0.042218372000000004,Very Low,Very Low,Very Low,Very Low,11,11,11,9,Very Low,Very Low,Low,Very Low,13,3,21,16,Very Low,Very Low,Very Low,Very Low,13,2,19,15,2015,2015,0,Total,36250,8565.0,"Census Tract 4072.01, Nassau County, NY",14000US36059407201,36059407201,LI
1172,36059407203,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,783,-0.03308063,0.023937347999999997,-0.059379395,-0.008020282,Low,Moderate,Low,Low,35,54,34,36,Low,Low,Moderate,Moderate,33,30,44,41,Low,Low,Moderate,Low,31,30,43,40,2015,2015,0,Total,67750,18250.0,"Census Tract 4072.03, Nassau County, NY",14000US36059407203,36059407203,LI
1173,36059407204,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,708,0.011647352,0.052935752999999995,-0.074691109,-0.001771618,High,Very High,Low,Moderate,61,83,31,43,Moderate,High,Moderate,Moderate,56,74,42,47,Moderate,High,Low,Moderate,48,70,40,45,2015,2015,0,Total,69541,5978.0,"Census Tract 4072.04, Nassau County, NY",14000US36059407204,36059407204,LI
1174,36059407301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,339,0.042325467,0.054148719000000005,-0.006225578000000001,0.009716563000000001,High,Very High,Moderate,Moderate,74,84,43,57,High,High,Moderate,Moderate,70,76,52,59,Moderate,High,Moderate,Moderate,60,71,50,55,2015,2015,0,Total,104250,14093.0,"Census Tract 4073.01, Nassau County, NY",14000US36059407301,36059407301,LI
1175,36059407302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1075,0.006218905,0.033058702999999995,-0.10231052,-0.007700925,Moderate,High,Low,Low,58,64,27,36,Moderate,Moderate,Low,Moderate,53,43,38,41,Moderate,Moderate,Low,Low,45,42,37,40,2015,2015,0,Total,77895,15035.0,"Census Tract 4073.02, Nassau County, NY",14000US36059407302,36059407302,LI
1176,36059407401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1439,0.01646374,0.04261823,0.063691311,0.013766875,High,High,Moderate,High,63,73,58,62,Moderate,Moderate,High,High,59,58,64,63,Moderate,Moderate,Moderate,Moderate,50,55,60,58,2015,2015,0,Total,67587,13019.0,"Census Tract 4074.01, Nassau County, NY",14000US36059407401,36059407401,LI
1177,36059407402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,789,0.005765228000000001,0.027871801,-0.075765938,-0.0052139479999999995,Moderate,Moderate,Low,Low,58,58,31,39,Moderate,Low,Moderate,Moderate,53,36,42,43,Moderate,Low,Low,Moderate,45,35,40,42,2015,2015,0,Total,72930,10981.0,"Census Tract 4074.02, Nassau County, NY",14000US36059407402,36059407402,LI
1178,36059407501,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1329,-0.02041259,0.011372261000000002,0.013346058999999999,0.000506459,Moderate,Moderate,Moderate,Moderate,43,42,47,46,Low,Very Low,Moderate,Moderate,39,17,55,49,Low,Very Low,Moderate,Moderate,36,17,53,47,2015,2015,0,Total,63192,5695.0,"Census Tract 4075.01, Nassau County, NY",14000US36059407501,36059407501,LI
1179,36059407502,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1293,0.009179694,0.027739279,0.071984276,0.012343448,Moderate,Moderate,Moderate,Moderate,59,58,59,60,Moderate,Low,High,High,54,36,65,62,Moderate,Low,High,Moderate,47,35,62,57,2015,2015,0,Total,77614,17125.0,"Census Tract 4075.02, Nassau County, NY",14000US36059407502,36059407502,LI
1180,36059407600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36059,36,NY,1093,0.041384205,0.07296861,0.1620056,0.031192467,High,Very High,High,Very High,74,96,78,81,High,Very High,Very High,Very High,69,95,81,81,Moderate,Very High,High,High,60,92,79,75,2015,2015,0,Total,90370,11393.0,"Census Tract 4076, Nassau County, NY",14000US36059407600,36059407600,LI
